Order ID,Order Date,Customer ID,Category,Sales,Quantity,Discount,Profit
US-2016-150147,25-04-2016,JL-15850,Office Supplies,20.724,2,0.7,-13.816
US-2016-150147,25-04-2016,JL-15850,Office Supplies,4.896,3,0.7,-3.4272
CA-2015-137946,01-09-2015,DB-13615,Office Supplies,4.752,1,0.2,1.6038
CA-2015-137946,01-09-2015,DB-13615,Technology,959.984,2,0.2,335.9944
CA-2015-137946,01-09-2015,DB-13615,Office Supplies,14.368,4,0.2,4.49
CA-2014-129924,12-07-2014,AC-10420,Office Supplies,7.712,2,0.2,2.7956
CA-2014-129924,12-07-2014,AC-10420,Furniture,698.352,3,0.2,-17.4588
CA-2015-128167,22-06-2015,KL-16645,Office Supplies,4.96,4,0,2.3312
CA-2014-122336,13-04-2014,JD-15895,Office Supplies,17.856,4,0.2,1.116
CA-2014-122336,13-04-2014,JD-15895,Office Supplies,509.97,10,0.7,-407.976
CA-2014-122336,13-04-2014,JD-15895,Office Supplies,30.992,13,0.2,10.0724
CA-2014-122336,13-04-2014,JD-15895,Technology,71.928,12,0.4,8.3916
US-2015-120712,20-12-2015,CS-12130,Office Supplies,88.8,4,0.2,-2.22
CA-2017-169901,15-06-2017,CC-12550,Technology,47.976,3,0.2,4.7976
CA-2017-134306,08-07-2017,TD-20995,Office Supplies,7.56,3,0,3.0996
CA-2017-134306,08-07-2017,TD-20995,Office Supplies,24.56,2,0,11.5432
CA-2017-134306,08-07-2017,TD-20995,Office Supplies,12.96,2,0,4.1472
CA-2016-129714,01-09-2016,AB-10060,Technology,6.79,1,0,2.3086
CA-2016-129714,01-09-2016,AB-10060,Office Supplies,24.56,2,0,11.5432
CA-2016-129714,01-09-2016,AB-10060,Office Supplies,3.048,1,0.2,1.0668
CA-2016-129714,01-09-2016,AB-10060,Office Supplies,49.12,4,0,23.0864
CA-2016-129714,01-09-2016,AB-10060,Office Supplies,4355.168,4,0.2,1415.4296
CA-2016-138520,08-04-2016,JL-15505,Furniture,388.704,6,0.2,-4.8588
CA-2016-138520,08-04-2016,JL-15505,Office Supplies,8.26,2,0,3.7996
CA-2016-138520,08-04-2016,JL-15505,Office Supplies,17.04,4,0,6.9864
CA-2016-138520,08-04-2016,JL-15505,Office Supplies,34.4,5,0,15.824
CA-2016-130001,23-04-2016,HK-14890,Office Supplies,36.24,5,0.2,11.325
CA-2017-155698,08-03-2017,VB-21745,Office Supplies,647.84,8,0,168.4384
CA-2017-155698,08-03-2017,VB-21745,Office Supplies,20.7,2,0,9.936
CA-2017-144904,25-09-2017,KW-16435,Office Supplies,20.7,2,0,9.936
CA-2017-144904,25-09-2017,KW-16435,Furniture,488.646,3,0.1,86.8704
CA-2017-144904,25-09-2017,KW-16435,Office Supplies,5.56,2,0,1.4456
CA-2017-144904,25-09-2017,KW-16435,Furniture,47.12,8,0,20.7328
CA-2014-123344,24-09-2014,JD-16060,Office Supplies,211.96,4,0,8.4784
CA-2016-155516,21-10-2016,MK-17905,Office Supplies,23.2,4,0,10.44
CA-2016-155516,21-10-2016,MK-17905,Office Supplies,7.36,2,0,0.1472
CA-2016-155516,21-10-2016,MK-17905,Office Supplies,104.79,7,0,29.3412
CA-2016-155516,21-10-2016,MK-17905,Furniture,1043.92,4,0,271.4192
CA-2017-104745,29-05-2017,GT-14755,Office Supplies,25.92,5,0.2,9.396
CA-2017-104745,29-05-2017,GT-14755,Office Supplies,53.424,3,0.2,4.6746
US-2014-119137,23-07-2014,AG-10900,Office Supplies,8.16,5,0.7,-5.712
US-2014-119137,23-07-2014,AG-10900,Technology,1023.936,8,0.2,179.1888
US-2014-119137,23-07-2014,AG-10900,Office Supplies,9.24,1,0.2,0.924
US-2014-119137,23-07-2014,AG-10900,Technology,479.04,10,0.2,-29.94
US-2016-134656,28-09-2016,MM-18280,Office Supplies,99.136,4,0.2,30.98
US-2017-134481,27-08-2017,AR-10405,Furniture,1488.424,7,0.3,-297.6848
CA-2015-130792,28-04-2015,RA-19915,Office Supplies,8.652,3,0.8,-20.3322
CA-2015-130792,28-04-2015,RA-19915,Office Supplies,23.832,3,0.2,2.6811
CA-2015-130792,28-04-2015,RA-19915,Office Supplies,12.176,4,0.8,-18.8728
CA-2016-134775,28-10-2016,AS-10285,Office Supplies,50.96,7,0,25.48
CA-2016-134775,28-10-2016,AS-10285,Office Supplies,49.536,3,0.2,17.3376
CA-2015-125395,26-06-2015,LA-16780,Technology,41.9,2,0,8.799
US-2015-168935,27-11-2015,DO-13435,Furniture,375.4575,3,0.45,-157.0095
US-2015-168935,27-11-2015,DO-13435,Technology,83.976,3,0.2,-1.0497
CA-2015-122756,03-12-2015,DK-13225,Technology,482.34,4,0.7,-337.638
CA-2015-122756,03-12-2015,DK-13225,Furniture,2.96,1,0.2,0.777
CA-2014-115973,24-11-2014,NG-18430,Office Supplies,2.624,1,0.2,0.4264
CA-2017-101798,11-12-2017,MV-18190,Office Supplies,23.36,4,0.2,7.884
CA-2017-101798,11-12-2017,MV-18190,Technology,39.98,2,0,13.5932
US-2014-135972,21-09-2014,JG-15115,Technology,246.384,2,0.2,27.7182
US-2014-135972,21-09-2014,JG-15115,Technology,1799.97,3,0,701.9883
US-2014-134971,07-06-2014,BP-11095,Office Supplies,12.462,3,0.8,-20.5623
CA-2017-102946,30-06-2017,VP-21730,Office Supplies,75.792,3,0.2,25.5798
CA-2017-165603,17-10-2017,SS-20140,Office Supplies,49.96,2,0,9.4924
CA-2017-165603,17-10-2017,SS-20140,Office Supplies,12.96,2,0,6.2208
CA-2015-122259,31-10-2015,HP-14815,Office Supplies,70.12,4,0,21.036
CA-2016-108987,08-09-2016,AG-10675,Office Supplies,35.952,3,0.2,3.5952
CA-2016-108987,08-09-2016,AG-10675,Furniture,2396.2656,4,0.32,-317.1528
CA-2016-108987,08-09-2016,AG-10675,Office Supplies,131.136,4,0.2,-32.784
CA-2016-108987,08-09-2016,AG-10675,Technology,57.584,2,0.2,0.7198
CA-2014-113166,24-12-2014,LF-17185,Office Supplies,9.568,2,0.2,3.4684
CA-2014-155208,16-04-2014,SP-20650,Office Supplies,39.072,6,0.2,9.768
CA-2017-117933,24-12-2017,RF-19840,Office Supplies,35.91,3,0,9.6957
CA-2017-117457,08-12-2017,KH-16510,Technology,179.95,5,0,37.7895
CA-2017-117457,08-12-2017,KH-16510,Technology,1199.976,3,0.2,434.9913
CA-2017-117457,08-12-2017,KH-16510,Office Supplies,27.15,5,0,13.3035
CA-2017-117457,08-12-2017,KH-16510,Furniture,1004.024,7,0.2,-112.9527
CA-2017-117457,08-12-2017,KH-16510,Office Supplies,9.68,1,0,4.6464
CA-2017-117457,08-12-2017,KH-16510,Office Supplies,28.35,9,0,13.608
CA-2017-117457,08-12-2017,KH-16510,Office Supplies,55.98,1,0,27.4302
CA-2017-117457,08-12-2017,KH-16510,Furniture,1336.829,13,0.15,31.4548
CA-2017-117457,08-12-2017,KH-16510,Furniture,113.568,2,0.2,-18.4548
CA-2017-142636,03-11-2017,KC-16675,Office Supplies,139.86,7,0,65.7342
CA-2017-142636,03-11-2017,KC-16675,Furniture,307.136,4,0.2,26.8744
CA-2017-122105,24-06-2017,CJ-12010,Office Supplies,95.92,8,0,25.8984
CA-2016-148796,14-04-2016,PB-19150,Furniture,383.8,5,0.2,38.38
CA-2017-154816,06-11-2017,VB-21745,Office Supplies,5.78,1,0,2.8322
CA-2017-110478,04-03-2017,SP-20860,Office Supplies,9.32,4,0,2.7028
CA-2017-110478,04-03-2017,SP-20860,Office Supplies,15.25,1,0,7.015
CA-2014-142048,22-06-2014,JE-15745,Technology,196.752,6,0.2,56.5662
CA-2017-125388,19-10-2017,MP-17965,Furniture,56.56,4,0,14.7056
CA-2017-125388,19-10-2017,MP-17965,Office Supplies,32.7,3,0,8.502
CA-2017-155705,21-08-2017,NF-18385,Furniture,866.4,4,0,225.264
CA-2017-149160,23-11-2017,JM-15265,Furniture,28.4,2,0,11.076
CA-2017-149160,23-11-2017,JM-15265,Office Supplies,287.92,8,0,138.2016
CA-2014-101476,12-09-2014,SD-20485,Technology,69.99,1,0,30.0957
CA-2017-152275,01-10-2017,KH-16630,Office Supplies,6.672,6,0.2,0.5004
US-2016-123750,15-04-2016,RB-19795,Office Supplies,189.588,2,0.7,-145.3508
US-2016-123750,15-04-2016,RB-19795,Technology,408.744,7,0.2,76.6395
US-2016-123750,15-04-2016,RB-19795,Technology,291.96,5,0.2,54.7425
US-2016-123750,15-04-2016,RB-19795,Office Supplies,4.768,2,0.2,-0.7748
CA-2016-127369,06-06-2016,DB-13060,Office Supplies,714.3,5,0,207.147
US-2014-150574,19-12-2014,MK-18160,Office Supplies,4.812,2,0.7,-3.6892
US-2014-150574,19-12-2014,MK-18160,Technology,247.8,5,0.2,-18.585
CA-2016-147375,12-06-2016,PO-19180,Technology,1007.979,3,0.3,43.1991
CA-2016-147375,12-06-2016,PO-19180,Office Supplies,313.488,7,0.2,113.6394
CA-2017-130043,15-09-2017,BB-11545,Office Supplies,31.872,8,0.2,11.5536
CA-2017-157252,20-01-2017,CV-12805,Furniture,207.846,3,0.1,2.3094
CA-2016-115756,05-09-2016,PK-19075,Furniture,12.22,1,0,3.666
CA-2016-115756,05-09-2016,PK-19075,Office Supplies,194.94,3,0,23.3928
CA-2016-115756,05-09-2016,PK-19075,Office Supplies,70.95,3,0,20.5755
CA-2016-115756,05-09-2016,PK-19075,Office Supplies,91.36,4,0,42.0256
CA-2016-115756,05-09-2016,PK-19075,Furniture,242.94,3,0,29.1528
CA-2016-115756,05-09-2016,PK-19075,Office Supplies,22.05,7,0,10.584
CA-2017-154214,20-03-2017,TB-21595,Furniture,2.91,1,0,1.3677
CA-2016-166674,01-04-2016,RB-19360,Office Supplies,59.52,3,0,15.4752
CA-2016-166674,01-04-2016,RB-19360,Office Supplies,161.94,3,0,9.7164
CA-2016-166674,01-04-2016,RB-19360,Office Supplies,263.88,6,0,71.2476
CA-2016-166674,01-04-2016,RB-19360,Office Supplies,30.48,3,0,7.9248
CA-2016-166674,01-04-2016,RB-19360,Office Supplies,9.84,3,0,2.8536
CA-2016-166674,01-04-2016,RB-19360,Technology,35.12,4,0,9.1312
CA-2017-147277,20-10-2017,EB-13705,Furniture,284.364,2,0.4,-75.8304
CA-2017-147277,20-10-2017,EB-13705,Office Supplies,665.408,2,0.2,66.5408
CA-2016-100153,13-12-2016,KH-16630,Technology,63.88,4,0,24.9132
US-2014-110674,12-02-2014,SC-20095,Furniture,129.568,2,0.2,-24.294
US-2016-157945,26-09-2016,NF-18385,Furniture,747.558,3,0.3,-96.1146
US-2016-157945,26-09-2016,NF-18385,Office Supplies,8.928,2,0.2,3.348
CA-2015-109638,15-12-2015,JH-15985,Office Supplies,103.92,4,0,36.372
CA-2015-109638,15-12-2015,JH-15985,Technology,899.91,9,0,377.9622
CA-2015-109638,15-12-2015,JH-15985,Office Supplies,51.312,3,0.2,18.6006
CA-2016-109869,22-04-2016,TN-21040,Furniture,23.56,5,0.2,7.068
CA-2016-109869,22-04-2016,TN-21040,Furniture,1272.63,6,0.5,-814.4832
CA-2016-109869,22-04-2016,TN-21040,Office Supplies,28.485,5,0.7,-20.889
CA-2016-109869,22-04-2016,TN-21040,Office Supplies,185.376,2,0.2,-34.758
CA-2016-109869,22-04-2016,TN-21040,Office Supplies,78.272,2,0.2,5.8704
US-2015-101399,17-01-2015,JS-15940,Furniture,254.744,7,0.6,-312.0614
CA-2017-154907,31-03-2017,DS-13180,Furniture,205.3328,2,0.32,-36.2352
US-2016-100419,16-12-2016,CC-12670,Office Supplies,4.788,3,0.8,-7.9002
CA-2015-154144,20-12-2015,MH-17785,Office Supplies,55.48,1,0,26.6304
CA-2014-144666,09-11-2014,JP-15520,Office Supplies,340.92,3,0,3.4092
CA-2014-144666,09-11-2014,JP-15520,Furniture,222.666,2,0.15,10.4784
CA-2014-144666,09-11-2014,JP-15520,Technology,703.968,4,0.2,87.996
CA-2014-144666,09-11-2014,JP-15520,Office Supplies,92.52,6,0,24.9804
CA-2014-144666,09-11-2014,JP-15520,Office Supplies,62.65,7,0,28.819
CA-2014-144666,09-11-2014,JP-15520,Office Supplies,94.85,5,0,45.528
CA-2016-103891,12-07-2016,KH-16690,Technology,95.76,6,0.2,7.182
CA-2016-152632,27-10-2016,JE-15475,Furniture,40.2,3,0,19.296
CA-2016-100790,26-06-2016,JG-15805,Office Supplies,14.7,5,0,6.615
CA-2016-100790,26-06-2016,JG-15805,Office Supplies,704.25,5,0,84.51
CA-2014-134677,06-10-2014,XP-21865,Technology,9.09,3,0,1.9089
CA-2014-127691,22-07-2014,EM-14065,Office Supplies,5.96,2,0,1.6688
CA-2014-127691,22-07-2014,EM-14065,Technology,159.98,2,0,57.5928
CA-2017-140963,10-06-2017,MT-18070,Office Supplies,29.6,2,0,14.8
CA-2017-140963,10-06-2017,MT-18070,Furniture,514.165,5,0.15,-30.245
CA-2017-140963,10-06-2017,MT-18070,Technology,279.96,5,0.2,17.4975
CA-2014-154627,29-10-2014,SA-20830,Technology,2735.952,6,0.2,341.994
CA-2014-133753,09-06-2014,CW-11905,Technology,7.992,1,0.2,0.5994
CA-2014-133753,09-06-2014,CW-11905,Technology,63.984,2,0.2,10.3974
CA-2014-133753,09-06-2014,CW-11905,Office Supplies,70.368,2,0.2,6.1572
CA-2014-113362,14-09-2014,AJ-10960,Office Supplies,449.15,5,0,8.983
CA-2014-113362,14-09-2014,AJ-10960,Office Supplies,11.07,3,0,5.0922
CA-2016-169166,09-05-2016,SS-20590,Technology,93.98,2,0,13.1572
US-2016-120929,18-03-2016,RO-19780,Furniture,189.882,3,0.4,-94.941
CA-2015-134782,27-12-2015,MD-17350,Office Supplies,105.42,2,0,51.6558
CA-2016-126158,25-07-2016,SC-20095,Office Supplies,119.616,8,0.2,40.3704
CA-2016-126158,25-07-2016,SC-20095,Furniture,255.76,4,0,81.8432
CA-2016-126158,25-07-2016,SC-20095,Furniture,241.568,2,0.2,18.1176
CA-2016-126158,25-07-2016,SC-20095,Furniture,69.3,9,0,22.869
US-2016-105578,30-05-2016,MY-17380,Office Supplies,22.62,2,0.7,-15.08
US-2016-105578,30-05-2016,MY-17380,Office Supplies,14.952,2,0.7,-11.9616
US-2016-105578,30-05-2016,MY-17380,Furniture,801.568,2,0.2,50.098
US-2016-105578,30-05-2016,MY-17380,Office Supplies,2.376,3,0.7,-1.9008
US-2016-105578,30-05-2016,MY-17380,Office Supplies,32.792,1,0.2,11.8871
CA-2017-134978,12-11-2017,EB-13705,Office Supplies,15.92,5,0.2,5.373
CA-2015-145352,16-03-2015,CM-12385,Office Supplies,2.74,1,0,0.7398
CA-2015-145352,16-03-2015,CM-12385,Office Supplies,8.34,3,0,2.1684
CA-2015-145352,16-03-2015,CM-12385,Office Supplies,46.74,3,0,11.685
CA-2015-145352,16-03-2015,CM-12385,Office Supplies,6354.95,5,0,3177.475
CA-2017-135307,26-11-2017,LS-17245,Furniture,126.3,3,0,40.416
CA-2017-135307,26-11-2017,LS-17245,Technology,38.04,2,0,12.1728
CA-2016-106341,20-10-2016,LF-17185,Office Supplies,7.152,3,0.2,0.7152
CA-2017-163405,21-12-2017,BN-11515,Office Supplies,6.63,3,0,1.7901
CA-2017-163405,21-12-2017,BN-11515,Office Supplies,5.88,2,0,1.7052
CA-2017-127432,22-01-2017,AD-10180,Technology,2999.95,5,0,1379.977
CA-2017-127432,22-01-2017,AD-10180,Office Supplies,51.45,3,0,13.8915
CA-2017-127432,22-01-2017,AD-10180,Office Supplies,11.96,2,0,5.382
CA-2017-127432,22-01-2017,AD-10180,Office Supplies,1126.02,3,0,56.301
CA-2015-157812,22-03-2015,DB-13210,Technology,18.392,1,0.2,5.2877
CA-2015-157812,22-03-2015,DB-13210,Office Supplies,129.568,2,0.2,-25.9136
CA-2015-157812,22-03-2015,DB-13210,Office Supplies,14.112,9,0.8,-21.168
CA-2017-145142,23-01-2017,MC-17605,Furniture,210.98,2,0,21.098
US-2016-139486,21-05-2016,LH-17155,Technology,55.176,3,0.2,-12.4146
US-2016-139486,21-05-2016,LH-17155,Technology,66.26,2,0,27.1666
CA-2015-158792,26-12-2015,BD-11605,Office Supplies,22.2,5,0,10.434
CA-2017-113558,21-10-2017,PH-18790,Furniture,683.952,3,0.2,42.747
CA-2017-113558,21-10-2017,PH-18790,Furniture,45.696,3,0.2,5.1408
US-2015-138303,03-09-2015,MG-18145,Office Supplies,36.336,3,0.2,-7.2672
US-2015-138303,03-09-2015,MG-18145,Office Supplies,666.248,1,0.2,-149.9058
US-2015-138303,03-09-2015,MG-18145,Office Supplies,52.512,6,0.2,19.692
CA-2015-102848,07-11-2015,KB-16240,Furniture,190.72,1,0.2,11.92
US-2017-129441,07-09-2017,JC-15340,Furniture,47.94,3,0,2.397
CA-2016-168753,29-05-2016,RL-19615,Technology,979.95,5,0,274.386
CA-2016-168753,29-05-2016,RL-19615,Office Supplies,22.75,5,0,11.375
CA-2016-126613,10-07-2016,AA-10375,Office Supplies,16.768,2,0.2,1.4672
US-2017-122637,03-09-2017,EP-13915,Office Supplies,42.616,7,0.8,-68.1856
CA-2015-147851,03-12-2015,MP-17470,Office Supplies,10.752,4,0.2,3.36
CA-2015-134894,07-12-2015,DK-12985,Office Supplies,152.94,3,0,41.2938
CA-2015-134894,07-12-2015,DK-12985,Furniture,283.92,4,0,70.98
CA-2014-140795,01-02-2014,BD-11500,Technology,468.9,6,0,206.316
CA-2016-136924,14-07-2016,ES-14080,Technology,380.864,8,0.2,38.0864
US-2015-120161,18-12-2015,LM-17065,Office Supplies,646.776,9,0.2,-145.5246
CA-2014-103849,11-05-2014,PG-18895,Technology,58.112,2,0.2,7.264
CA-2014-103849,11-05-2014,PG-18895,Technology,100.792,1,0.2,6.2995
CA-2014-103849,11-05-2014,PG-18895,Furniture,66.112,4,0.6,-84.2928
CA-2017-162929,19-11-2017,AS-10135,Office Supplies,41.28,6,0.2,13.932
CA-2017-162929,19-11-2017,AS-10135,Office Supplies,13.36,2,0,6.4128
CA-2015-113173,15-11-2015,DK-13225,Office Supplies,250.272,9,0.2,15.642
CA-2015-113173,15-11-2015,DK-13225,Office Supplies,11.364,3,0.8,-17.046
CA-2015-113173,15-11-2015,DK-13225,Office Supplies,8.72,5,0.2,-1.744
CA-2016-136406,15-04-2016,BD-11320,Furniture,1121.568,2,0.2,0
CA-2017-112774,11-09-2017,RC-19960,Furniture,34.504,1,0.2,6.0382
CA-2017-101945,24-11-2017,GT-14710,Office Supplies,10.824,3,0.2,2.5707
CA-2017-100650,29-06-2017,DK-13225,Office Supplies,1295.78,2,0,310.9872
CA-2014-155852,03-03-2014,AJ-10945,Office Supplies,19.456,4,0.2,3.4048
CA-2016-113243,10-06-2016,OT-18730,Office Supplies,20.7,2,0,9.936
CA-2016-113243,10-06-2016,OT-18730,Furniture,1335.68,4,0.2,-217.048
CA-2016-113243,10-06-2016,OT-18730,Office Supplies,32.4,5,0,15.552
CA-2017-118731,20-11-2017,LP-17080,Furniture,42.6,3,0,16.614
CA-2017-118731,20-11-2017,LP-17080,Office Supplies,84.056,7,0.2,27.3182
CA-2014-145576,14-09-2014,CA-12775,Office Supplies,13,5,0.2,1.3
CA-2014-145576,14-09-2014,CA-12775,Furniture,13.128,3,0.2,3.7743
CA-2015-130736,07-12-2015,JF-15490,Office Supplies,3.96,2,0,0
CA-2015-130736,07-12-2015,JF-15490,Office Supplies,2.61,1,0,1.2006
CA-2017-137099,07-12-2017,FP-14320,Technology,374.376,3,0.2,46.797
CA-2017-156951,01-10-2017,EB-13840,Office Supplies,91.84,8,0,45.0016
CA-2017-156951,01-10-2017,EB-13840,Office Supplies,81.088,7,0.2,27.3672
CA-2017-156951,01-10-2017,EB-13840,Office Supplies,19.44,3,0,9.3312
CA-2017-156951,01-10-2017,EB-13840,Furniture,451.152,3,0.2,0
CA-2017-164826,28-12-2017,JF-15415,Office Supplies,72.45,7,0,34.776
CA-2017-164826,28-12-2017,JF-15415,Office Supplies,13.96,4,0,6.4216
CA-2017-164826,28-12-2017,JF-15415,Office Supplies,33.264,7,0.2,11.2266
CA-2017-164826,28-12-2017,JF-15415,Technology,14.85,3,0,4.0095
CA-2016-127250,03-11-2016,SF-20200,Office Supplies,8.82,3,0,2.3814
CA-2015-149713,18-09-2015,TG-21640,Office Supplies,160.72,14,0,78.7528
CA-2015-149713,18-09-2015,TG-21640,Office Supplies,19.92,4,0,9.7608
CA-2015-149713,18-09-2015,TG-21640,Office Supplies,7.3,2,0,2.19
CA-2017-118640,20-07-2017,CS-11950,Office Supplies,69.712,2,0.2,8.714
CA-2017-118640,20-07-2017,CS-11950,Furniture,8.792,1,0.6,-5.7148
CA-2015-132906,10-09-2015,CC-12145,Office Supplies,51.52,4,0,1.5456
CA-2017-145233,01-12-2017,DV-13465,Technology,470.376,3,0.2,52.9173
CA-2017-145233,01-12-2017,DV-13465,Technology,105.584,2,0.2,9.2386
CA-2017-145233,01-12-2017,DV-13465,Office Supplies,31.152,3,0.2,3.5046
CA-2017-145233,01-12-2017,DV-13465,Office Supplies,6.783,7,0.7,-4.7481
CA-2017-145233,01-12-2017,DV-13465,Technology,406.368,4,0.2,30.4776
CA-2015-128139,03-07-2015,BD-11725,Furniture,70.98,1,0,4.9686
CA-2015-128139,03-07-2015,BD-11725,Office Supplies,294.93,3,0,144.5157
US-2016-156986,20-03-2016,ZC-21910,Technology,84.784,2,0.2,-20.1362
US-2016-156986,20-03-2016,ZC-21910,Office Supplies,20.736,4,0.2,7.2576
US-2016-156986,20-03-2016,ZC-21910,Office Supplies,16.821,3,0.7,-12.8961
US-2016-156986,20-03-2016,ZC-21910,Office Supplies,10.368,2,0.2,3.6288
CA-2014-135405,09-01-2014,MS-17830,Office Supplies,9.344,2,0.2,1.168
CA-2014-135405,09-01-2014,MS-17830,Technology,31.2,3,0.2,9.75
CA-2014-131450,08-08-2014,LR-16915,Office Supplies,76.12,2,0,22.0748
CA-2014-131450,08-08-2014,LR-16915,Technology,1199.976,3,0.2,434.9913
CA-2014-131450,08-08-2014,LR-16915,Technology,445.96,5,0.2,55.745
CA-2014-131450,08-08-2014,LR-16915,Furniture,327.76,8,0,91.7728
CA-2016-120180,14-07-2016,TP-21130,Office Supplies,11.632,2,0.2,1.0178
US-2016-100720,16-07-2016,CK-12205,Technology,143.982,3,0.4,-28.7964
US-2016-100720,16-07-2016,CK-12205,Technology,494.376,4,0.4,-115.3544
US-2016-100720,16-07-2016,CK-12205,Office Supplies,5.84,2,0.2,0.73
CA-2014-149958,15-03-2014,AS-10240,Office Supplies,142.776,1,0.2,17.847
CA-2014-149958,15-03-2014,AS-10240,Furniture,45.696,3,0.2,5.1408
CA-2014-149958,15-03-2014,AS-10240,Office Supplies,7.218,3,0.7,-5.5338
CA-2014-149958,15-03-2014,AS-10240,Office Supplies,43.188,4,0.7,-31.6712
CA-2014-149958,15-03-2014,AS-10240,Office Supplies,131.904,3,0.2,47.8152
US-2014-105767,23-05-2014,AR-10510,Office Supplies,3.282,2,0.7,-2.6256
US-2014-105767,23-05-2014,AR-10510,Office Supplies,21.168,9,0.2,2.3814
US-2014-105767,23-05-2014,AR-10510,Technology,55.188,2,0.4,-10.1178
CA-2016-161816,28-04-2016,NB-18655,Technology,369.576,3,0.2,41.5773
CA-2016-161816,28-04-2016,NB-18655,Office Supplies,15.712,4,0.2,5.6956
CA-2016-121223,11-09-2016,GD-14590,Office Supplies,8.448,2,0.2,2.64
CA-2016-121223,11-09-2016,GD-14590,Technology,728.946,9,0.4,-157.9383
CA-2017-138611,14-11-2017,CK-12595,Technology,119.94,10,0.4,15.992
CA-2017-138611,14-11-2017,CK-12595,Office Supplies,3.648,2,0.7,-2.7968
CA-2017-117947,18-08-2017,NG-18355,Furniture,40.48,2,0,15.7872
CA-2017-117947,18-08-2017,NG-18355,Furniture,9.94,2,0,3.0814
CA-2017-117947,18-08-2017,NG-18355,Office Supplies,107.424,9,0.2,33.57
CA-2017-117947,18-08-2017,NG-18355,Technology,37.91,1,0,10.9939
CA-2017-117947,18-08-2017,NG-18355,Furniture,88.02,3,0,27.2862
US-2014-111171,26-12-2014,CA-12265,Office Supplies,8.69,5,0.8,-14.773
CA-2015-138009,29-11-2015,SF-20965,Furniture,301.96,2,0,87.5684
CA-2015-138009,29-11-2015,SF-20965,Office Supplies,555.21,5,0.1,178.901
CA-2015-138009,29-11-2015,SF-20965,Office Supplies,523.48,4,0,130.87
CA-2015-138009,29-11-2015,SF-20965,Office Supplies,161.82,9,0,46.9278
CA-2017-163020,15-09-2017,MO-17800,Furniture,35.56,7,0,12.0904
CA-2017-153787,19-05-2017,AT-10735,Office Supplies,97.16,2,0,28.1764
CA-2017-133431,17-12-2017,LC-17140,Office Supplies,15.24,5,0.2,5.1435
CA-2017-133431,17-12-2017,LC-17140,Office Supplies,13.23,3,0,6.0858
US-2016-135720,11-12-2016,FM-14380,Office Supplies,243.384,3,0.2,-51.7191
US-2016-135720,11-12-2016,FM-14380,Technology,119.8,5,0.2,29.95
US-2016-135720,11-12-2016,FM-14380,Technology,300.768,4,0.2,30.0768
CA-2017-144694,24-09-2017,BD-11605,Technology,17.88,3,0.2,2.4585
CA-2017-144694,24-09-2017,BD-11605,Office Supplies,235.944,3,0.2,85.5297
CA-2015-168004,04-10-2015,DJ-13420,Furniture,392.94,3,0,43.2234
US-2016-123470,15-08-2016,ME-17725,Office Supplies,18.882,3,0.7,-13.8468
US-2016-123470,15-08-2016,ME-17725,Office Supplies,122.328,3,0.2,12.2328
CA-2016-115917,20-05-2016,RB-19465,Furniture,1049.2,5,0,272.792
CA-2016-115917,20-05-2016,RB-19465,Office Supplies,15.424,4,0.2,5.0128
CA-2016-147067,18-12-2016,JD-16150,Furniture,18.84,3,0,6.0288
CA-2017-167913,30-07-2017,JL-15835,Office Supplies,330.4,2,0,85.904
CA-2017-167913,30-07-2017,JL-15835,Office Supplies,26.25,7,0,12.6
CA-2017-106103,10-06-2017,SC-20305,Technology,132.52,4,0,54.3332
US-2017-127719,21-07-2017,TW-21025,Office Supplies,6.48,1,0,3.1752
CA-2017-126221,30-12-2017,CC-12430,Office Supplies,209.3,2,0,56.511
CA-2016-103947,01-04-2016,BB-10990,Office Supplies,31.56,5,0.2,9.8625
CA-2016-103947,01-04-2016,BB-10990,Office Supplies,30.144,2,0.2,3.0144
CA-2016-160745,11-12-2016,AR-10825,Furniture,14.8,4,0,6.068
CA-2016-160745,11-12-2016,AR-10825,Technology,302.376,3,0.2,22.6782
CA-2016-160745,11-12-2016,AR-10825,Technology,316,4,0,31.6
CA-2016-132661,23-10-2016,SR-20740,Office Supplies,379.4,10,0,178.318
